r,g,b,R,G,B
-1.80531828861,-2.06952789572,-2.18524554178,70.947732553,42.2743567602,311.226460777
-1.67797046252,-1.99220905514,-1.95001365772,28.7360535733,57.6240932016,266.610530127
-1.91295596977,-1.85838296818,-1.84679626642,83.4426173771,83.4162265116,152.076449214
-1.31736176687,-1.6508467363,-1.41126003453,58.7519060003,93.562640167,311.050703344
-1.57650669441,-1.60460035949,-1.25359336787,62.8378878176,66.7200259583,293.732235848
-1.52481104223,-1.45899166384,-1.27818757077,63.2816628597,108.130022505,261.342725255
-1.71060814368,-1.84994818558,-1.89262235337,91.3448363045,48.8873169258,224.918196158
-2.046883506,-2.57410760587,-2.91121655627,5.62673230783,38.4647666741,103.559181089
-3.14946321615,-3.10845543195,-4.70857887511,39.847013314,75.9607989242,195.820980375
-3.29868060745,-3.67309311311,-5.29837597656,107.593598918,51.9392139943,354.808369027
-3.09039075238,-4.03668731601,-5.82875278816,40.2135362403,40.1567193345,6.49811725442
-1.97373857846,-2.74646992471,-3.22039046932,9.18342729654,36.7861668729,65.4134190274
-1.98773857846,-2.8360641276,-3.44372380265,34.1461782215,32.3201732995,76.1458033003
0.101464320086,-0.84436847543,0.366348661119,33.5175171895,18.9969486381,127.367612346
0.236696204144,-0.776788765285,0.57659503793,45.0896403227,71.3115965637,133.001253713
0.150406349072,-0.76516557688,0.732566052423,3.30474164533,8.11035549059,5.14354370597
0.25284113168,-0.635252533401,0.915000835032,102.083871444,28.7494521986,144.688199343
0.246391856318,-0.68500615659,0.936319675611,100.430784429,36.1798742645,128.847569894
0.137870117188,-0.651614852242,0.776029820539,0.180089247765,13.7221202385,75.2823366348
0.240362870811,-0.672716301517,0.722812429235,11.8350875885,0.558192438514,37.3976432852
0.023580262115,-0.699353982677,0.665450110394,0.205661839976,0.84969095538,32.8159029983
0.167246928782,-0.690353982677,0.68459503793,33.8998935484,2.53788395425,25.1291131338
0.0714063490716,-0.609614852242,0.866725472713,18.2044819583,8.75780160134,15.3370372351
0.498942580956,-0.407469924706,1.06284141474,30.7876144671,34.3573307909,112.878805251
0.614304899796,-0.20352789572,1.39060953068,100.260797855,38.5151557783,191.670993832
0.809942580956,0.0733851477582,1.6744790959,66.7809170435,8.94027385421,93.6348303
1.08285562443,0.314240220222,1.9682617046,29.7180181293,46.6882921805,131.800933226
1.15794258096,0.501848915874,2.32120373358,79.5539564086,3.83318059256,102.612828544
1.33546432009,0.703776452106,2.53820373358,75.7149184941,60.9056740304,254.752675444
1.55946432009,0.976877901381,2.87362402344,1.0370136881,14.8419022004,37.1937743391
1.6207106969,1.23864601732,2.77736315387,205.691284931,45.5808222242,165.458198481
1.81760924762,1.39206630718,2.95918924083,89.2460175276,41.4460436368,220.019391802
1.67753678385,1.56770398834,3.39772547271,22.5551311557,8.64275774467,23.0022759457
1.63213098675,1.31939964051,3.48397184952,42.9842240619,12.3374273187,94.8456839149
0.879435334579,0.804559060802,2.42756605242,16.4753343888,2.22441808907,32.3455250649
0.300348378057,0.19283442312,0.947667501698,23.3409803213,26.0553345581,84.0337535683
-0.0381008973052,-0.508861229053,0.533044313293,134.950979939,62.7716034365,325.685831045
-0.147666114697,-0.902600359488,-0.143477425838,10.1495147125,1.15371240357,7.35603888635
-0.957477708899,-1.03867282326,-0.764187570765,8.23639121122,17.5824926543,114.876471891
-0.935071911798,-1.13099166384,-0.806013657722,53.3355841656,8.25935896278,157.45944894
-0.258390752378,-1.15987572181,-0.395825251925,43.6781334077,53.7338141951,77.687874556
-0.250216839334,-1.00341195369,-0.322665831635,168.030584665,130.232699908,474.347101224
-0.00884002774004,-0.752759779778,-0.0225064113451,31.9171691131,30.6250833959,260.543005724
0.165855624434,-0.643745287024,0.372305182858,30.820355426,58.584041054,310.96657494
0.241188957767,-0.504353982677,0.644508081409,44.4170980986,29.8274769323,172.563372943
0.296449827332,-0.382194562387,0.753160255322,13.5829407533,36.5180629874,29.0413157293
0.313710696898,-0.373513402966,0.939464603148,3.74287210305,17.779058507,100.841087191
0.213826638927,-0.35652789572,0.901957356771,96.4219068646,88.6109238014,152.629162394
0.54647881284,-0.346948185575,1.07669648721,32.5134088402,28.4883900146,122.136283962
0.359522291101,-0.230832243546,1.10098634228,28.7385006397,1.03527119774,13.4947361745
0.539565769361,-0.104875721807,1.26178344373,12.6421995135,12.1815354554,93.080857057
0.779913595448,-0.0219771710824,1.53969648721,121.219093778,113.436776536,328.553000551
0.61884113168,0.120428626019,1.73978344373,43.1176489755,23.5646292248,206.199605195
0.905870117188,0.296732973845,2.03255155967,243.344140842,64.0402934421,201.29385906
0.894449827332,0.550530075294,2.26339213938,2.6421558317,35.531406493,11.6007268964
1.33837736356,0.843848915874,2.46987040025,12.971938768,2.81526460467,3.52436845537
1.45636287081,0.816211234715,2.57475445822,36.3192692011,5.11225915822,94.1521382814
1.6715222911,1.13421123471,2.97397184952,16.116012234,39.0382164298,44.9344718137
1.82501504472,1.2319358724,3.31958054518,40.2403906818,25.4338039819,69.8248643088
1.78437736356,1.25529819124,3.75105880605,364.356144877,17.9579110146,182.286662634
1.43981214617,1.02070398834,3.25513126981,147.716720212,42.3614030883,172.866024132
0.694580262115,0.469443118773,1.94787040025,18.7654524705,20.7165389655,124.009380116
0.199493305593,-0.259382968184,0.561479095901,30.0981307642,24.3211657586,74.3472403218
-0.0473617668705,-0.668035142097,0.416131269814,4.60598938447,31.8295182152,45.9389263933
-0.203796549479,-0.944585866735,0.100508081409,34.1030159386,6.30674800825,30.5685768025
-0.469332781363,-1.00049891021,-0.135984672215,21.4929292951,35.7444958269,225.118617532
-0.35699944803,-1.15286122905,-0.0550716287364,56.2753358587,21.4498427624,76.9873447766
-0.235695100204,-1.06894818558,-0.0369556867074,36.8578806781,6.7270016859,35.3883326658
-0.902941477015,-0.944600359488,-0.320491918591,74.1265195633,83.5600984738,329.838351106
-0.507593650928,-0.870238040648,0.109870400249,8.07510250076,13.9998919487,5.25611655871
0.160942580956,-0.762571373981,0.559102284307,27.558208317,7.05027555443,20.8300085775
0.213203450521,-0.704803258039,0.829218226336,24.2787132808,23.9601776615,42.8316809615
0.135275914289,-0.609861229053,0.916508081409,15.1741756007,28.2273224189,124.84839986
0.222275914289,-0.628542388474,0.927624023437,61.6788179501,69.2553011689,246.350960614
0.496507798347,-0.538310504416,1.01078344373,25.9758192645,5.42263851733,41.1111292654
0.283116493999,-0.401730794271,0.962841414742,7.8251757244,70.9804246471,174.78335424
0.329275914289,-0.416382968184,1.30673996547,187.110894554,131.818232164,604.931453356
0.481507798347,-0.333832243546,1.53143561764,8.48862055079,16.3340919716,49.5499577779
0.611044030231,-0.0769336928216,1.54392837126,33.5475693649,1.78209598609,10.6883908877
0.898928088202,0.0530952926857,1.9256675017,12.3185717715,2.38802732927,29.1228306762
0.988986059216,0.282457611526,2.22563851619,248.709489068,167.987746917,587.381209398
1.18729040704,0.412588046309,2.43072547271,28.0523984085,14.8921335057,108.150654106
1.05729040704,0.596327176744,2.58536315387,145.663750565,15.7555010423,135.205492949
1.20782663893,0.697414133265,2.52424721184,105.673033204,9.49016072582,292.352415475
1.33278316067,0.912863408628,2.77639213938,104.80002357,44.1710844241,324.322141876
1.53085562443,0.989602539062,3.25139213938,17.1742465189,19.1383008615,44.4919362107
1.46043533458,0.941211234715,3.32387040025,30.036419983,11.909841519,9.60306855038
0.553246928782,0.450080799932,2.14439213938,130.527262693,26.0542871917,86.7223285454
0.0418266389266,-0.222324997169,0.668971849524,33.7440330372,54.8902250916,224.703827443
-0.401405245131,-0.981035142097,-0.312346991055,25.1192205828,15.4765476845,105.065000868
-0.622883506001,-1.31590470731,-0.477883222939,102.516216435,15.0575762065,47.2808379275
-0.722419737885,-1.56118006963,-0.8229267012,37.427146926,1.65923298006,35.2702772658
-0.795869013247,-1.68761485224,-0.830231049026,140.924917955,54.4036541306,105.916412683
-1.00624582484,-1.75010760587,-0.869593367867,441.23891195,5.6753014344,547.222507032
-0.692129882812,-1.64746992471,-0.915071628736,197.491295631,22.4415438073,135.33113056
-0.443173361073,-1.59660035949,-0.641535396852,21.1703801347,42.7385486248,183.248421949
-0.372695100204,-1.39035398268,-0.439578875113,36.8694545366,63.2411933834,78.5944785749
-0.510303795856,-1.24918006963,-0.336375976562,31.0206457008,11.3483239315,16.5480397707
-1.0070719118,-1.21377427253,-0.385781773664,3.82278591398,2.69612961756,0.259694031997
-0.402912491508,-1.12028151891,-0.187941193954,67.7475385166,79.112575408,122.286293393
-0.172782056726,-1.20475977978,0.152739965466,13.2959036938,34.0897597589,104.085474135
-0.143477708899,-1.08513659137,0.163087791553,22.4134563185,3.21718446744,27.7140112782
-0.14836176687,-1.03952789572,0.264174748075,26.060439164,31.2479703418,32.0259456684
0.0346237403759,-0.832658330503,0.42391387851,67.7495046676,72.2426493183,129.62885466
-0.0264052451313,-0.753513402966,0.581261704597,116.226954092,7.1112864818,11.7515800097
0.113102001245,-0.557136591372,0.884710979959,101.690427484,32.772078236,206.48514679
0.496754175159,-0.373832243546,1.27213126981,12.8922787347,13.0850365391,204.00515618
0.489594754869,-0.206730794271,1.57992837126,9.51456574721,19.4365868738,91.0286315101
0.764406349072,-0.02368731601,1.94094286402,30.8395258133,14.195706107,159.965921027
0.97331939255,0.254269205729,2.15924721184,41.7998969539,84.2808349316,206.771731675
0.940928088202,0.315501089787,2.468884893,27.8847467037,5.31600682432,34.9352637526
0.900536783854,0.546761959352,2.32031967561,42.5956346177,22.2375515121,59.5864371095
1.12050779835,0.744819930367,2.68968199445,57.4250026654,9.58502884935,63.9212432937
1.53810200125,0.848037321671,2.95440663213,126.283913624,93.6313074082,430.041803299
0.802913595448,0.348095292686,2.46043561764,298.325788924,81.3615597558,635.836185039
0.331188957767,-0.133542388474,0.854739965466,228.971254782,176.519814171,698.554907737
-0.261622636436,-0.767977171082,0.350334168365,56.9161104882,60.3205072199,102.608795102
-0.580941477015,-1.3458467363,-0.262549889606,124.55420005,50.2546829242,173.565991409
-0.791376259624,-1.73297717108,-0.813158585258,11.6831578776,49.6428131705,71.5262903866
-0.852883506001,-1.81836847543,-0.969042643229,62.4606501918,47.0126606792,252.763118721
-0.888622636436,-1.8322525334,-0.903738295403,10.7979034129,12.7132431206,44.8165670152
-0.74331828861,-1.83013659137,-1.02081075917,51.5061155092,53.4299453252,99.6286393309
-0.860100897305,-1.79219456239,-0.853651338881,146.748541865,82.5071037583,250.084975101
-0.472738578465,-1.58581775079,-0.701999164968,3.94958677684,42.4575904351,116.375212902
-0.582825534986,-1.63358586673,-0.427042643229,52.0858464941,8.08775725727,22.9029777099
-0.412912491508,-1.43294818558,-0.281129599751,58.8107460149,26.9449800046,121.418765294
-0.594405245131,-1.4552525334,-0.281520904099,168.756038835,27.4351202138,152.374625894
-0.216955969769,-1.46470180876,0.00016025532156,334.344806884,6.94664128149,259.169412908
-1.11570959296,-1.30113659137,-0.512216556273,43.3047380135,29.7641730802,42.5721770836
-0.541405245131,-1.20132499717,-0.219303512794,52.7531256631,55.1818073846,222.907843958
-0.0855646654212,-1.20049891021,0.172768950974,36.2508204746,41.6942289877,153.441699621
-0.147492201653,-1.13135398268,0.380174748075,8.71091070748,6.31629921649,18.0360798958
-0.0419849552763,-0.87268731601,0.659247211843,111.412805206,85.4691372847,317.605344988
0.302087508492,-0.643571373981,1.03908779155,9.86596605015,24.4283143567,28.4280925036
0.640942580956,-0.420078620358,1.54310228431,96.6676135783,35.6347446909,369.253418422
0.70000055197,-0.122759779778,1.85891387851,96.9821362507,44.4228100305,189.609269753
0.72163823313,0.210588046309,2.1334790959,164.440098901,183.866722842,693.595740172
0.960913595448,0.223196741961,2.60910228431,255.064242573,73.8860179951,544.115140853
1.00395707371,0.333544568048,2.45179793648,44.3695200285,38.2039211224,101.130903058
1.43704403023,0.632776452106,2.86598634228,32.2015536968,45.3348609454,62.0349522984
1.36818895777,0.818703988338,3.20669648721,32.2581343404,71.9140734639,180.657655565
1.64831939255,1.10086340863,3.56358054518,76.2274958063,19.989841785,70.5560005785
1.14772518965,0.775921379642,3.25278344373,139.688726465,85.0069595405,384.240874818
0.154044030231,0.0327329738451,1.84762402344,52.9447298913,62.331986269,154.977732354
0.116986059216,-0.656267026155,0.616131269814,133.489952605,92.1086719557,270.57871074
-0.579767563972,-1.09081775079,-0.198883222939,5.45629810337,22.050939741,131.577726303
-0.615115390059,-1.44512209862,-0.112318005548,63.2825763686,18.8185994397,85.9353596033
-0.63884002774,-1.5044409392,-0.384738295403,88.836590361,37.8600638809,194.120278909
-0.590405245131,-1.73189021456,-0.368883222939,92.4506480036,172.820288136,339.380497717
-0.544709592957,-1.65471630152,-0.370491918591,104.819036714,82.9448043182,235.218120054
-0.65731828861,-1.46633948992,-0.22356438236,72.6030097582,22.6744856891,134.439767122
-0.519463216146,-1.32952789572,0.0664646031476,157.600072084,133.773013033,356.784202859
-0.197274810349,-1.14064383775,0.197464603148,115.411715672,113.012606099,707.281532699
-0.110129882812,-0.974281518909,0.552087791553,136.540763608,58.7190120842,234.607653713
-0.173202346581,-0.909933692822,0.513305182858,42.9458803912,46.0532969717,168.813242772
0.0688266389266,-0.9318467363,0.52791387851,71.984843011,67.0780318098,194.490065431
-0.0131008973053,-1.00351340297,0.65775445822,54.4821210476,64.1136828034,202.352175259
-0.0215501726676,-0.794223547894,0.601884893003,1.14261176151,11.5798537149,22.8054784638
-0.356622636436,-0.552832243546,0.518870400249,108.497339887,50.2466188494,110.167819176
-0.322593650928,-0.484310504416,0.904145762568,82.5581063599,31.1550948078,98.1942970079
0.430623740376,-0.351556881227,1.41742112489,86.3618007238,28.4337399465,63.2961998406
0.396102001245,-0.0839916638361,1.74846460315,397.655766947,23.6057477907,170.911714034
0.773015044724,0.186022828918,2.06073996547,105.1135284,17.9419513606,56.8112099285
0.924710696898,0.272095292686,2.47765300894,78.0993412378,11.774902026,1.54089446256
1.03375417516,0.559399640512,2.34756605242,6.65859130285,21.3004630825,37.9072606973
1.22488460994,0.729544568048,2.60617474808,74.6536430963,52.3416332594,229.426265757
1.15917446501,0.899196741961,2.90840663213,68.9060925584,76.1281383129,213.796916709
1.26408750849,1.06376195935,3.09952257416,143.790916437,120.945954437,456.207995098
1.68175417516,1.19116775645,3.64779793648,69.0037770842,15.4494504727,270.466123319
1.72484113168,1.41680543761,3.99360953068,172.991288187,107.24294157,423.41975646
1.44687011719,1.38619674196,4.04931967561,16.6300878265,29.7030675233,40.8670271132
1.30868171139,1.05368949558,3.41994286402,81.9728778863,66.0531112947,146.894342251
0.355884609941,0.354747466599,1.95450808141,15.5049041325,15.019079449,98.1787728795
-0.238506694407,-0.362194562387,0.685218226336,360.198297027,263.97908101,893.360682782
-0.20899944803,-0.777035142097,0.0827834437274,299.925307066,139.944214877,888.969516454
-0.76915886832,-1.19389021456,-0.517549889606,214.705631812,210.895649585,691.030947527
-0.966535679914,-1.36952789572,-0.777071628736,18.096709834,75.9217663482,182.536085979
-0.94368060745,-1.47061485224,-0.808477425838,52.9864530124,20.6235578454,219.974382744
-0.844608143682,-1.50945543195,-0.906042643229,25.2475450594,3.8736926481,86.2646681097
-0.876926984262,-1.42739746094,-0.919346991055,344.315212891,267.665304409,919.904208484
-0.673303795856,-1.36922354789,-0.662506411345,58.9257330688,19.6832452297,54.9543410583
-0.524622636436,-1.24529601166,-0.586752788157,219.974815853,100.299182541,413.723255445
-0.63484002774,-1.24583224355,-0.550129599751,129.300580869,101.511768725,386.67901012
-0.721767563972,-1.25913659137,-0.596187570765,349.22293617,126.845758217,983.352432921
-0.50752118716,-1.20720905514,-0.570810759171,0.19163372859,8.71287420906,8.64084494943
-0.480202346581,-1.13281775079,-0.645057135983,190.052784822,112.381723652,346.540167252
-0.654071911798,-1.09445543195,-0.688144092505,157.133743018,45.5604698264,259.317326936
-0.537955969769,-1.11039746094,-0.42524554178,13.6761739278,22.5502592128,81.9801138009
-0.928651621943,-0.804919200068,-0.726723802649,151.996482141,86.7116754175,268.446016274
-0.90052118716,-0.478643837749,-0.60508612149,292.692264107,59.126977071,369.760338109
-0.0802603175951,-0.583020649343,0.040681994452,22.5912377849,17.8107594899,19.2753308958
0.110754175159,-0.335426446445,0.298479095901,8.15352571766,6.25599178589,19.3863672159
0.0134933055933,-0.225440939198,0.717624023438,42.3774586724,131.580092627,440.048126739
0.407261421535,0.0779503651495,0.992551559669,43.9477579285,24.5459977931,96.7040822896
0.490377363564,0.33747210428,1.23062402344,44.4717045927,80.3951724659,183.494724531
0.708304899796,0.499109785439,1.51916025532,105.760509007,217.672197069,27.3358254785
0.71784113168,0.797341669497,1.73373996547,214.656606739,51.8888066633,273.898853404
0.981609247622,0.764008336164,1.98887040025,67.0732642474,6.30542109085,2.62451526971
0.621275914289,0.894109785439,1.88279793648,2.46564408436,31.9899535971,104.684409219
0.75868171139,0.558008336164,1.47631967561,3.74739047056,62.4617604195,69.0981364179
-0.034071911798,0.0504141332654,0.0245515596694,208.411737473,247.627856309,900.966668052
-0.567115390059,-0.668426446445,-0.878289020041,43.5751249172,16.7608733374,170.685918485
-1.0550719118,-1.03615108413,-1.4679267012,103.459883927,93.8171905758,383.387541007
-1.03720234658,-1.37938296818,-1.81202815048,139.987835138,62.5315434166,526.033791586
-0.797579158175,-1.4542525334,-1.68817307801,124.565720067,151.124042094,420.472474262
-0.963028433537,-1.33946992471,-1.64150641135,117.833515821,158.694179149,883.527163601
-0.749753071218,-1.19094818558,-1.51634699106,15.8302671962,12.3178428604,69.1461641522
-0.671071911798,-1.03041195369,-1.48218757077,173.53949117,37.9590377951,497.754267787
-0.553912491508,-0.915455431952,-1.18079626642,128.198793246,172.901138146,498.861207372
-0.523144375566,-0.826194562387,-0.915825251925,30.0062536365,4.9686328068,20.5989920188
-0.349622636436,-0.810817750793,-0.673491918591,50.6237595978,26.8395849492,1.2299730157
-0.258274810349,-0.775585866735,-0.688810759171,40.8229265545,52.9297591358,321.692518538
-0.22552118716,-0.62236847543,-0.720057135983,646.377412735,413.869498029,1358.83833879
-0.369100897305,-0.642817750793,-0.748680324389,145.563432328,240.801042379,842.056370302
-0.517028433537,-0.647962678329,-0.727042643229,320.664127757,244.803701902,1563.67400991
